CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-05-01 00:00,mm,148,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-06-01 00:00,mm,173,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-07-01 00:00,mm,196,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-08-01 00:00,mm,187,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-09-01 00:00,mm,89,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-10-01 00:00,mm,147,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-11-01 00:00,mm,39,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1995-12-01 00:00,mm,57,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-01-01 00:00,mm,32,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-02-01 00:00,mm,31,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-03-01 00:00,mm,95,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-04-01 00:00,mm,124,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-05-01 00:00,mm,169,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-06-01 00:00,mm,139,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-07-01 00:00,mm,135,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-08-01 00:00,mm,123,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-09-01 00:00,mm,166,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-10-01 00:00,mm,122,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-11-01 00:00,mm,59,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1996-12-01 00:00,mm,29,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-01-01 00:00,mm,8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-02-01 00:00,mm,63,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-03-01 00:00,mm,34,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-04-01 00:00,mm,112,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-05-01 00:00,mm,169,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-06-01 00:00,mm,128,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-07-01 00:00,mm,92,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-08-01 00:00,mm,128,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-09-01 00:00,mm,104,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-10-01 00:00,mm,95,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-11-01 00:00,mm,91,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1997-12-01 00:00,mm,5,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-01-01 00:00,mm,22,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-02-01 00:00,mm,52,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-03-01 00:00,mm,46,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-04-01 00:00,mm,103,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-05-01 00:00,mm,206,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-06-01 00:00,mm,244,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-07-01 00:00,mm,159,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-08-01 00:00,mm,174,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-09-01 00:00,mm,225,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-10-01 00:00,mm,305,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-11-01 00:00,mm,120,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1998-12-01 00:00,mm,75,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-01-01 00:00,mm,34,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-02-01 00:00,mm,113,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-03-01 00:00,mm,63,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-04-01 00:00,mm,269,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-05-01 00:00,mm,297,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-06-01 00:00,mm,159,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-07-01 00:00,mm,377,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-08-01 00:00,mm,279,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-09-01 00:00,mm,241,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-10-01 00:00,mm,242,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-11-01 00:00,mm,80,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,1999-12-01 00:00,mm,31,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-01-01 00:00,mm,67,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-02-01 00:00,mm,63,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-03-01 00:00,mm,65,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-04-01 00:00,mm,163,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-05-01 00:00,mm,289,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-06-01 00:00,mm,167,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-07-01 00:00,mm,151,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-08-01 00:00,mm,143,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-09-01 00:00,mm,285,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-10-01 00:00,mm,278,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-11-01 00:00,mm,91,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2000-12-01 00:00,mm,82,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-01-01 00:00,mm,8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-02-01 00:00,mm,26,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-03-01 00:00,mm,97,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-04-01 00:00,mm,165,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-05-01 00:00,mm,203,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-06-01 00:00,mm,167,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-07-01 00:00,mm,165,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-08-01 00:00,mm,176,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-09-01 00:00,mm,218,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-10-01 00:00,mm,133,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-11-01 00:00,mm,94,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2001-12-01 00:00,mm,44,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-01-01 00:00,mm,15,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-02-01 00:00,mm,10,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-03-01 00:00,mm,208,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-04-01 00:00,mm,213,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-05-01 00:00,mm,226,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-06-01 00:00,mm,259,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-07-01 00:00,mm,80,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-08-01 00:00,mm,177,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-09-01 00:00,mm,182,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-10-01 00:00,mm,175,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-11-01 00:00,mm,137,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2002-12-01 00:00,mm,8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-01-01 00:00,mm,2,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-02-01 00:00,mm,19,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-03-01 00:00,mm,51,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-04-01 00:00,mm,202,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-05-01 00:00,mm,163,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-06-01 00:00,mm,167,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-07-01 00:00,mm,157.8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-08-01 00:00,mm,268,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-09-01 00:00,mm,191,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-10-01 00:00,mm,145,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-11-01 00:00,mm,69,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2003-12-01 00:00,mm,23,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-01-01 00:00,mm,29,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-02-01 00:00,mm,38,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-03-01 00:00,mm,54,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-04-01 00:00,mm,178,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-05-01 00:00,mm,278,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-06-01 00:00,mm,126,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-07-01 00:00,mm,170,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-08-01 00:00,mm,55,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-09-01 00:00,mm,162,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-10-01 00:00,mm,183,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-11-01 00:00,mm,105,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2004-12-01 00:00,mm,14,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-01-01 00:00,mm,40,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-02-01 00:00,mm,30,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-03-01 00:00,mm,2,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-04-01 00:00,mm,214,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-05-01 00:00,mm,171,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-06-01 00:00,mm,122,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-07-01 00:00,mm,117,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-08-01 00:00,mm,116,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-09-01 00:00,mm,232,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-10-01 00:00,mm,69,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-11-01 00:00,mm,99,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2005-12-01 00:00,mm,15,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-01-01 00:00,mm,13,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-02-01 00:00,mm,19,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-03-01 00:00,mm,136.6,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-04-01 00:00,mm,114,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-05-01 00:00,mm,250,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-06-01 00:00,mm,263,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-07-01 00:00,mm,144,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-08-01 00:00,mm,147,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-09-01 00:00,mm,118,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-10-01 00:00,mm,148.5,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-11-01 00:00,mm,95.5,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2006-12-01 00:00,mm,21.4,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-01-01 00:00,mm,15.5,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-02-01 00:00,mm,27.5,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-03-01 00:00,mm,75,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-04-01 00:00,mm,111,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-05-01 00:00,mm,201.9,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-06-01 00:00,mm,174.8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-07-01 00:00,mm,178.3,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-08-01 00:00,mm,177.3,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-09-01 00:00,mm,115.7,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-10-01 00:00,mm,173.9,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-11-01 00:00,mm,81.7,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2007-12-01 00:00,mm,21,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-01-01 00:00,mm,0,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-02-01 00:00,mm,45.7,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-03-01 00:00,mm,69.4,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-04-01 00:00,mm,79.8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-05-01 00:00,mm,130.7,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-06-01 00:00,mm,138.9,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-07-01 00:00,mm,156,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-08-01 00:00,mm,94.3,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-09-01 00:00,mm,124.4,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-10-01 00:00,mm,111.5,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-11-01 00:00,mm,70.8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2008-12-01 00:00,mm,0,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-01-01 00:00,mm,23.6,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-02-01 00:00,mm,65,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-03-01 00:00,mm,66.3,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-04-01 00:00,mm,133.4,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-05-01 00:00,mm,42.6,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-06-01 00:00,mm,136.6,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-07-01 00:00,mm,90.2,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-08-01 00:00,mm,168.8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-09-01 00:00,mm,52.6,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-10-01 00:00,mm,48.8,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-11-01 00:00,mm,37.1,Definitivo
24020130,CURITI 2 [24020130],PRECIPITACION,Precipitación total mensual,2009-12-01 00:00,mm,31.5,Definitivo
